Id,WnvPresent
63011,-2.2126653
63012,-2.1276956
63013,-2.1276956
63014,-2.1276956
63015,-2.1276956
63016,-2.1276956
63017,-2.1276956
63018,-2.1276956
63019,-2.1276956
63020,-2.0794325
63021,-2.0794325
63022,-2.0794325
63023,-2.0794325
63024,-2.0794325
63025,-2.0794325
63026,-2.0794325
63027,-2.0794325
63028,-2.2126653
63029,-2.2126653
63030,-2.2126653
63031,-2.2126653
63032,-2.2126653
63033,-2.2126653
63034,-2.2126653
63035,-2.2126653
63036,-2.0497272
63037,-2.0497272
63038,-2.0497272
63039,-2.0497272
63040,-2.0497272
63041,-2.0497272
63042,-2.0497272
63043,-2.0497272
63044,-1.7539271
63045,-1.7539271
63046,-1.7539271
63047,-1.7539271
63048,-1.7539271
63049,-1.7539271
63050,-1.7539271
63051,-1.7539271
63052,-1.5178684
63053,-1.5178684
63054,-1.5178684
63055,-1.5178684
63056,-1.5178684
63057,-1.5178684
63058,-1.5178684
63059,-1.5178684
63060,-1.7883197
63061,-1.7883197
63062,-1.7883197
63063,-1.7883197
63064,-1.7883197
63065,-1.7883197
63066,-1.7883197
63067,-1.7883197
63068,-2.2243648
63069,-2.2243648
63070,-2.2243648
63071,-2.2243648
63072,-2.2243648
63073,-2.2243648
63074,-2.2243648
63075,-2.2243648
63076,-1.9345566
63077,-1.9345566
63078,-1.9345566
63079,-1.9345566
63080,-1.9345566
63081,-1.9345566
63082,-1.9345566
63083,-1.9345566
63084,-1.9519305
63085,-1.9519305
63086,-1.9519305
63087,-1.9519305
63088,-1.9519305
63089,-1.9519305
63090,-1.9519305
63091,-1.9519305
63092,-1.9345566
63093,-1.9345566
63094,-1.9345566
63095,-1.9345566
63096,-1.9345566
63097,-1.9345566
63098,-1.9345566
63099,-1.9345566
63100,-0.9530224
63101,-0.9530224
63102,-0.9530224
63103,-0.9530224
63104,-0.9530224
63105,-0.9530224
63106,-0.9530224
63107,-0.9530224
63108,-0.24574347
63109,-0.24574347
63110,-0.24574347
63111,-0.24574347
63112,-0.24574347
63113,-0.24574347
63114,-0.24574347
63115,-0.24574347
63116,-2.1733766
63117,-2.1733766
63118,-2.1733766
63119,-2.1733766
63120,-2.1733766
63121,-2.1733766
63122,-2.1733766
63123,-2.1733766
63124,-1.7837211
63125,-1.7837211
63126,-1.7837211
63127,-1.7837211
63128,-1.7837211
63129,-1.7837211
63130,-1.7837211
63131,-1.7837211
63132,-0.65377855
63133,-0.65377855
63134,-0.65377855
63135,-0.65377855
63136,-0.65377855
63137,-0.65377855
63138,-0.65377855
63139,-0.65377855
63140,-0.30089605
63141,-0.30089605
63142,-0.30089605
63143,-0.30089605
63144,-0.30089605
63145,-0.30089605
63146,-0.30089605
63147,-0.30089605
63148,-0.30089605
63149,-0.30089605
63150,-0.30089605
63151,-0.30089605
63152,-0.30089605
63153,-0.30089605
63154,-0.30089605
63155,-0.124952085
63156,-0.124952085
63157,-0.124952085
63158,-0.124952085
63159,-0.124952085
63160,-0.124952085
63161,-0.124952085
63162,-0.124952085
63163,-1.8903913
63164,-1.8903913
63165,-1.8903913
63166,-1.8903913
63167,-1.8903913
63168,-1.8903913
63169,-1.8903913
63170,-1.8903913
63171,-2.2229311
63172,-2.2229311
63173,-2.2229311
63174,-2.2229311
63175,-2.2229311
63176,-2.2229311
63177,-2.2229311
63178,-2.2229311
63179,-1.9091336
63180,-1.9091336
63181,-1.9091336
63182,-1.9091336
63183,-1.9091336
63184,-1.9091336
63185,-1.9091336
63186,-1.9091336
63187,-2.2354355
63188,-2.2354355
63189,-2.2354355
63190,-2.2354355
63191,-2.2354355
63192,-2.2354355
63193,-2.2354355
63194,-2.2354355
63195,-1.8816549
63196,-1.8816549
63197,-1.8816549
63198,-1.8816549
63199,-1.8816549
63200,-1.8816549
63201,-1.8816549
63202,-1.8816549
63203,-2.1336312
63204,-2.1336312
63205,-2.1336312
63206,-2.1336312
63207,-2.1336312
63208,-2.1336312
63209,-2.1336312
63210,-2.1336312
63211,-0.33131796
63212,-0.33131796
63213,-0.33131796
63214,-0.33131796
63215,-0.33131796
63216,-0.33131796
63217,-0.33131796
63218,-0.33131796
63219,-0.2867898
63220,-0.2867898
63221,-0.2867898
63222,-0.2867898
63223,-0.2867898
63224,-0.2867898
63225,-0.2867898
63226,-0.2867898
63227,-0.16114372
63228,-0.16114372
63229,-0.16114372
63230,-0.16114372
63231,-0.16114372
63232,-0.16114372
63233,-0.16114372
63234,-0.16114372
63235,-0.20336111
63236,-0.20336111
63237,-0.20336111
63238,-0.20336111
63239,-0.20336111
63240,-0.20336111
63241,-0.20336111
63242,-0.20336111
63243,0.06678806
63244,0.06678806
63245,0.06678806
63246,0.06678806
63247,0.06678806
63248,0.06678806
63249,0.06678806
63250,0.06678806
63251,-0.53085613
63252,-0.53085613
63253,-0.53085613
63254,-0.53085613
63255,-0.53085613
63256,-0.53085613
63257,-0.53085613
63258,-0.53085613
63259,-1.7452483
63260,-1.7452483
63261,-1.7452483
63262,-1.7452483
63263,-1.7452483
63264,-1.7452483
63265,-1.7452483
63266,-1.7452483
63267,-1.8114136
63268,-1.8114136
63269,-1.8114136
63270,-1.8114136
63271,-1.8114136
63272,-1.8114136
63273,-1.8114136
63274,-1.8114136
63275,-1.6609062
63276,-1.6609062
63277,-1.6609062
63278,-1.6609062
63279,-1.6609062
63280,-1.6609062
63281,-1.6609062
63282,-1.6609062
63283,-1.7795998
63284,-1.7795998
63285,-1.7795998
63286,-1.7795998
63287,-1.7795998
63288,-1.7795998
63289,-1.7795998
63290,-1.7795998
63291,-0.12705356
63292,-0.12705356
63293,-0.12705356
63294,-0.12705356
63295,-0.12705356
63296,-0.12705356
63297,-0.12705356
63298,-0.12705356
63299,-0.72085506
63300,-0.72085506
63301,-0.72085506
63302,-0.72085506
63303,-0.72085506
63304,-0.72085506
63305,-0.72085506
63306,-0.72085506
63307,-0.24574347
63308,-0.24574347
63309,-0.24574347
63310,-0.24574347
63311,-0.24574347
63312,-0.24574347
63313,-0.24574347
63314,-0.24574347
63315,-1.7848736
63316,-1.7848736
63317,-1.7848736
63318,-1.7848736
63319,-1.7848736
63320,-1.7848736
63321,-1.7848736
63322,-1.7848736
63323,-1.6151075
63324,-1.6151075
63325,-1.6151075
63326,-1.6151075
63327,-1.6151075
63328,-1.6151075
63329,-1.6151075
63330,-1.6151075
63331,0.093662426
63332,0.093662426
63333,0.093662426
63334,0.093662426
63335,0.093662426
63336,0.093662426
63337,0.093662426
63338,0.093662426
63339,-0.065868534
63340,-0.065868534
63341,-0.065868534
63342,-0.065868534
63343,-0.065868534
63344,-0.065868534
63345,-0.065868534
63346,-0.065868534
63347,-0.41910642
63348,-0.41910642
63349,-0.41910642
63350,-0.41910642
63351,-0.41910642
63352,-0.41910642
63353,-0.41910642
63354,-0.41910642
63355,-0.499654
63356,-0.499654
63357,-0.499654
63358,-0.499654
63359,-0.499654
63360,-0.499654
63361,-0.499654
63362,-0.499654
63363,-1.3301628
63364,-1.3301628
63365,-1.3301628
63366,-1.3301628
63367,-1.3301628
63368,-1.3301628
63369,-1.3301628
63370,-1.3301628
63371,-0.65215605
63372,-0.65215605
63373,-0.65215605
63374,-0.65215605
63375,-0.65215605
63376,-0.65215605
63377,-0.65215605
63378,-0.65215605
63379,-1.7455965
63380,-1.7455965
63381,-1.7455965
63382,-1.7455965
63383,-1.7455965
63384,-1.7455965
63385,-1.7455965
63386,-1.7455965
63387,-1.6002868
63388,-1.6002868
63389,-1.6002868
63390,-1.6002868
63391,-1.6002868
63392,-1.6002868
63393,-1.6002868
63394,-1.6002868
63395,-0.3908596
63396,-0.3908596
63397,-0.3908596
63398,-0.3908596
63399,-0.3908596
63400,-0.3908596
63401,-0.3908596
63402,-0.3908596
63403,-1.9546177
63404,-1.9546177
63405,-1.9546177
63406,-1.9546177
63407,-1.9546177
63408,-1.9546177
63409,-1.9546177
63410,-1.9546177
63411,-1.7683891
63412,-1.7683891
63413,-1.7683891
63414,-1.7683891
63415,-1.7683891
63416,-1.7683891
63417,-1.7683891
63418,-1.7683891
63419,-0.3553469
63420,-0.3553469
63421,-0.3553469
63422,-0.3553469
63423,-0.3553469
63424,-0.3553469
63425,-0.3553469
63426,-0.3553469
63427,-1.0101826
63428,-1.0101826
63429,-1.0101826
63430,-1.0101826
63431,-1.0101826
63432,-1.0101826
63433,-1.0101826
63434,-1.0101826
63435,-0.67405003
63436,-0.67405003
63437,-0.67405003
63438,-0.67405003
63439,-0.67405003
63440,-0.67405003
63441,-0.67405003
63442,-0.67405003
63443,-0.85632885
63444,-0.85632885
63445,-0.85632885
63446,-0.85632885
63447,-0.85632885
63448,-0.85632885
63449,-0.85632885
63450,-0.85632885
63451,-2.037962
63452,-2.037962
63453,-2.037962
63454,-2.037962
63455,-2.037962
63456,-2.037962
63457,-2.037962
63458,-2.037962
63459,-1.9978508
63460,-1.9978508
63461,-1.9978508
63462,-1.9978508
63463,-1.9978508
63464,-1.9978508
63465,-1.9978508
63466,-1.9978508
63467,-2.037962
63468,-2.037962
63469,-2.037962
63470,-2.037962
63471,-2.037962
63472,-2.037962
63473,-2.037962
63474,-2.037962
63475,-1.5765392
63476,-1.5765392
63477,-1.5765392
63478,-1.5765392
63479,-1.5765392
63480,-1.5765392
63481,-1.5765392
63482,-1.5765392
63483,-0.95050967
63484,-0.95050967
63485,-0.95050967
63486,-0.95050967
63487,-0.95050967
63488,-0.95050967
63489,-0.95050967
63490,-0.95050967
63491,-0.995744
63492,-0.995744
63493,-0.995744
63494,-0.995744
63495,-0.995744
63496,-0.995744
63497,-0.995744
63498,-0.995744
63499,-1.9585238
63500,-1.9585238
63501,-1.9585238
63502,-1.9585238
63503,-1.9585238
63504,-1.9585238
63505,-1.9585238
63506,-1.9585238
63507,-1.1328287
63508,-1.1328287
63509,-1.1328287
63510,-1.1328287
63511,-1.1328287
63512,-1.1328287
63513,-1.1328287
63514,-1.1328287
63515,-1.1671064
63516,-1.1671064
63517,-1.1671064
63518,-1.1671064
63519,-1.1671064
63520,-1.1671064
63521,-1.1671064
63522,-1.1671064
63523,-1.6860697
63524,-1.6860697
63525,-1.6860697
63526,-1.6860697
63527,-1.6860697
63528,-1.6860697
63529,-1.6860697
63530,-1.6860697
63531,-1.0128618
63532,-1.0128618
63533,-1.0128618
63534,-1.0128618
63535,-1.0128618
63536,-1.0128618
63537,-1.0128618
63538,-1.0128618
63539,-1.6215492
63540,-1.6215492
63541,-1.6215492
63542,-1.6215492
63543,-1.6215492
63544,-1.6215492
63545,-1.6215492
63546,-1.6215492
63547,-1.0474509
63548,-1.0474509
63549,-1.0474509
63550,-1.0474509
63551,-1.0474509
63552,-1.0474509
63553,-1.0474509
63554,-1.0474509
63555,-1.5573454
63556,-1.5573454
63557,-1.5573454
63558,-1.5573454
63559,-1.5573454
63560,-1.5573454
63561,-1.5573454
63562,-1.5573454
63563,-0.71003175
63564,-0.71003175
63565,-0.71003175
63566,-0.71003175
63567,-0.71003175
63568,-0.71003175
63569,-0.71003175
63570,-0.71003175
63571,-0.38299742
63572,-0.38299742
63573,-0.38299742
63574,-0.38299742
63575,-0.38299742
63576,-0.38299742
63577,-0.38299742
63578,-0.38299742
63579,-1.0128618
63580,-1.0128618
63581,-1.0128618
63582,-1.0128618
63583,-1.0128618
63584,-1.0128618
63585,-1.0128618
63586,-1.0128618
63587,-1.827041
63588,-1.827041
63589,-1.827041
63590,-1.827041
63591,-1.827041
63592,-1.827041
63593,-1.827041
63594,-1.827041
63595,-0.7367879
63596,-0.7367879
63597,-0.7367879
63598,-0.7367879
63599,-0.7367879
63600,-0.7367879
63601,-0.7367879
63602,-0.7367879
63603,-1.0858084
63604,-1.0858084
63605,-1.0858084
63606,-1.0858084
63607,-1.0858084
63608,-1.0858084
63609,-1.0858084
63610,-1.0858084
63611,-0.9474511
63612,-0.9474511
63613,-0.9474511
63614,-0.9474511
63615,-0.9474511
63616,-0.9474511
63617,-0.9474511
63618,-0.9474511
63619,-1.5157827
63620,-1.5157827
63621,-1.5157827
63622,-1.5157827
63623,-1.5157827
63624,-1.5157827
63625,-1.5157827
63626,-1.5157827
63627,-1.5353774
63628,-1.5353774
63629,-1.5353774
63630,-1.5353774
63631,-1.5353774
63632,-1.5353774
63633,-1.5353774
63634,-1.5353774
63635,-1.439315
63636,-1.439315
63637,-1.439315
63638,-1.439315
63639,-1.439315
63640,-1.439315
63641,-1.439315
63642,-1.439315
63643,-1.8450341
63644,-1.8450341
63645,-1.8450341
63646,-1.8450341
63647,-1.8450341
63648,-1.8450341
63649,-1.8450341
63650,-1.8450341
63651,-0.97789943
63652,-0.97789943
63653,-0.97789943
63654,-0.97789943
63655,-0.97789943
63656,-0.97789943
63657,-0.97789943
63658,-0.97789943
63659,-1.0002342
63660,-1.0002342
63661,-1.0002342
63662,-1.0002342
63663,-1.0002342
63664,-1.0002342
63665,-1.0002342
63666,-1.0002342
63667,-0.80592364
63668,-0.80592364
63669,-0.80592364
63670,-0.80592364
63671,-0.80592364
63672,-0.80592364
63673,-0.80592364
63674,-0.80592364
63675,-1.8450341
63676,-1.8450341
63677,-1.8450341
63678,-1.8450341
63679,-1.8450341
63680,-1.8450341
63681,-1.8450341
63682,-1.8450341
63683,-1.6821644
63684,-1.6821644
63685,-1.6821644
63686,-1.6821644
63687,-1.6821644
63688,-1.6821644
63689,-1.6821644
63690,-1.6821644
63691,-1.4835513
63692,-1.4835513
63693,-1.4835513
63694,-1.4835513
63695,-1.4835513
63696,-1.4835513
63697,-1.4835513
63698,-1.4835513
63699,-1.5347222
63700,-1.5347222
63701,-1.5347222
63702,-1.5347222
63703,-1.5347222
63704,-1.5347222
63705,-1.5347222
63706,-1.5347222
63707,-1.5803391
63708,-1.5803391
63709,-1.5803391
63710,-1.5803391
63711,-1.5803391
63712,-1.5803391
63713,-1.5803391
63714,-1.5803391
63715,-0.94978863
63716,-0.94978863
63717,-0.94978863
63718,-0.94978863
63719,-0.94978863
63720,-0.94978863
63721,-0.94978863
63722,-0.94978863
63723,-1.6514782
63724,-1.6514782
63725,-1.6514782
63726,-1.6514782
63727,-1.6514782
63728,-1.6514782
63729,-1.6514782
63730,-1.6514782
63731,-0.97471917
63732,-0.97471917
63733,-0.97471917
63734,-0.97471917
63735,-0.97471917
63736,-0.97471917
63737,-0.97471917
63738,-0.97471917
63739,-1.12943
63740,-1.12943
63741,-1.12943
63742,-1.12943
63743,-1.12943
63744,-1.12943
63745,-1.12943
63746,-1.12943
63747,-1.3313719
63748,-1.3313719
63749,-1.3313719
63750,-1.3313719
63751,-1.3313719
63752,-1.3313719
63753,-1.3313719
63754,-1.3313719
63755,-1.0891834
63756,-1.0891834
63757,-1.0891834
63758,-1.0891834
63759,-1.0891834
63760,-1.0891834
63761,-1.0891834
63762,-1.0891834
63763,-1.2067021
63764,-1.2067021
63765,-1.2067021
63766,-1.2067021
63767,-1.2067021
63768,-1.2067021
63769,-1.2067021
63770,-1.2067021
63771,-0.92443764
63772,-0.92443764
63773,-0.92443764
63774,-0.92443764
63775,-0.92443764
63776,-0.92443764
63777,-0.92443764
63778,-0.92443764
63779,-0.92750245
63780,-0.92750245
63781,-0.92750245
63782,-0.92750245
63783,-0.92750245
63784,-0.92750245
63785,-0.92750245
63786,-0.92750245
63787,-0.80860263
63788,-0.80860263
63789,-0.80860263
63790,-0.80860263
63791,-0.80860263
63792,-0.80860263
63793,-0.80860263
63794,-0.80860263
63795,-0.8987767
63796,-0.8987767
63797,-0.8987767
63798,-0.8987767
63799,-0.8987767
63800,-0.8987767
63801,-0.8987767
63802,-0.8987767
63803,-0.9839559
63804,-0.9839559
63805,-0.9839559
63806,-0.9839559
63807,-0.9839559
63808,-0.9839559
63809,-0.9839559
63810,-0.9839559
63811,-1.9368612
63812,-1.9368612
63813,-1.9368612
63814,-1.9368612
63815,-1.9368612
63816,-1.9368612
63817,-1.9368612
63818,-1.9368612
63819,-0.93502283
63820,-0.93502283
63821,-0.93502283
63822,-0.93502283
63823,-0.93502283
63824,-0.93502283
63825,-0.93502283
63826,-0.93502283
63827,-1.4455439
63828,-1.4455439
63829,-1.4455439
63830,-1.4455439
63831,-1.4455439
63832,-1.4455439
63833,-1.4455439
63834,-1.4455439
63835,-2.213024
63836,-2.213024
63837,-2.213024
63838,-2.213024
63839,-2.213024
63840,-2.213024
63841,-2.213024
63842,-2.213024
63843,-2.308668
63844,-2.308668
63845,-2.308668
63846,-2.308668
63847,-2.308668
63848,-2.308668
63849,-2.308668
63850,-2.308668
63851,-1.6083783
63852,-1.6083783
63853,-1.6083783
63854,-1.6083783
63855,-1.6083783
63856,-1.6083783
63857,-1.6083783
63858,-1.6083783
63859,-1.5353774
63860,-1.5353774
63861,-1.5353774
63862,-1.5353774
63863,-1.5353774
63864,-1.5353774
63865,-1.5353774
63866,-1.5353774
63867,-2.308668
63868,-2.308668
63869,-2.308668
63870,-2.308668
63871,-2.308668
63872,-2.308668
63873,-2.308668
63874,-2.308668
63875,-0.98006904
63876,-0.98006904
63877,-0.98006904
63878,-0.98006904
63879,-0.98006904
63880,-0.98006904
63881,-0.98006904
63882,-0.98006904
63883,-1.1015625
63884,-1.1015625
63885,-1.1015625
63886,-1.1015625
63887,-1.1015625
63888,-1.1015625
63889,-1.1015625
63890,-1.1015625
63891,-0.751456
63892,-0.751456
63893,-0.751456
63894,-0.751456
63895,-0.751456
63896,-0.751456
63897,-0.751456
63898,-0.751456
63899,-0.49695083
63900,-0.49695083
63901,-0.49695083
63902,-0.49695083
63903,-0.49695083
63904,-0.49695083
63905,-0.49695083
63906,-0.49695083
63907,-1.6062461
63908,-1.6062461
63909,-1.6062461
63910,-1.6062461
63911,-1.6062461
63912,-1.6062461
63913,-1.6062461
63914,-1.6062461
63915,-1.0997337
63916,-1.0997337
63917,-1.0997337
63918,-1.0997337
63919,-1.0997337
63920,-1.0997337
63921,-1.0997337
63922,-1.0997337
63923,-1.315025
63924,-1.315025
63925,-1.315025
63926,-1.315025
63927,-1.315025
63928,-1.315025
63929,-1.315025
63930,-1.315025
63931,-0.7062938
63932,-0.7062938
63933,-0.7062938
63934,-0.7062938
63935,-0.7062938
63936,-0.7062938
63937,-0.7062938
63938,-0.7062938
63939,-1.4576694
63940,-1.4576694
63941,-1.4576694
63942,-1.4576694
63943,-1.4576694
63944,-1.4576694
63945,-1.4576694
63946,-1.4576694
63947,-0.72122777
63948,-0.72122777
63949,-0.72122777
63950,-0.72122777
63951,-0.72122777
63952,-0.72122777
63953,-0.72122777
63954,-0.72122777
63955,-0.7413035
63956,-0.7413035
63957,-0.7413035
63958,-0.7413035
63959,-0.7413035
63960,-0.7413035
63961,-0.7413035
63962,-0.7413035
63963,-1.9278921
63964,-1.9278921
63965,-1.9278921
63966,-1.9278921
63967,-1.9278921
63968,-1.9278921
63969,-1.9278921
63970,-1.9278921
63971,-1.3097099
63972,-1.3097099
63973,-1.3097099
63974,-1.3097099
63975,-1.3097099
63976,-1.3097099
63977,-1.3097099
63978,-1.3097099
63979,-0.92750245
63980,-0.92750245
63981,-0.92750245
63982,-0.92750245
63983,-0.92750245
63984,-0.92750245
63985,-0.92750245
63986,-0.92750245
63987,-1.8325499
63988,-1.8325499
63989,-1.8325499
63990,-1.8325499
63991,-1.8325499
63992,-1.8325499
63993,-1.8325499
63994,-1.8325499
63995,-1.4033948
63996,-1.4033948
63997,-1.4033948
63998,-1.4033948
63999,-1.4033948
64000,-1.4033948
64001,-1.4033948
64002,-1.4033948
64003,-0.87412834
64004,-0.87412834
64005,-0.87412834
64006,-0.87412834
64007,-0.87412834
64008,-0.87412834
64009,-0.87412834
64010,-0.87412834
64011,-1.8935267
64012,-1.8935267
64013,-1.8935267
64014,-1.8935267
64015,-1.8935267
64016,-1.8935267
64017,-1.8935267
64018,-1.8935267
64019,-1.2354702
64020,-1.2354702
64021,-1.2354702
64022,-1.2354702
64023,-1.2354702
64024,-1.2354702
64025,-1.2354702
64026,-1.2354702
64027,-1.2380624
64028,-1.2380624
64029,-1.2380624
64030,-1.2380624
64031,-1.2380624
64032,-1.2380624
64033,-1.2380624
64034,-1.2380624
64035,-1.0058448
64036,-1.0058448
64037,-1.0058448
64038,-1.0058448
64039,-1.0058448
64040,-1.0058448
64041,-1.0058448
64042,-1.0058448
64043,-1.4033878
64044,-1.4033878
64045,-1.4033878
64046,-1.4033878
64047,-1.4033878
64048,-1.4033878
64049,-1.4033878
64050,-1.4033878
64051,-1.3233616
64052,-1.3233616
64053,-1.3233616
64054,-1.3233616
64055,-1.3233616
64056,-1.3233616
64057,-1.3233616
64058,-1.3233616
64059,-1.2703959
64060,-1.2703959
64061,-1.2703959
64062,-1.2703959
64063,-1.2703959
64064,-1.2703959
64065,-1.2703959
64066,-1.2703959
64067,-0.70508945
64068,-0.70508945
64069,-0.70508945
64070,-0.70508945
64071,-0.70508945
64072,-0.70508945
64073,-0.70508945
64074,-0.70508945
64075,-1.0495169
64076,-1.0495169
64077,-1.0495169
64078,-1.0495169
64079,-1.0495169
64080,-1.0495169
64081,-1.0495169
64082,-1.0495169
64083,-1.2304081
64084,-1.2304081
64085,-1.2304081
64086,-1.2304081
64087,-1.2304081
64088,-1.2304081
64089,-1.2304081
64090,-1.2304081
64091,-1.8110485
64092,-1.8110485
64093,-1.8110485
64094,-1.8110485
64095,-1.8110485
64096,-1.8110485
64097,-1.8110485
64098,-1.8110485
64099,-1.5665023
64100,-1.5665023
64101,-1.5665023
64102,-1.5665023
64103,-1.5665023
64104,-1.5665023
64105,-1.5665023
64106,-1.5665023
64107,-1.3504151
64108,-1.3504151
64109,-1.3504151
64110,-1.3504151
64111,-1.3504151
64112,-1.3504151
64113,-1.3504151
64114,-1.3504151
64115,-1.5759283
64116,-1.5759283
64117,-1.5759283
64118,-1.5759283
64119,-1.5759283
64120,-1.5759283
64121,-1.5759283
64122,-1.5759283
64123,-1.5850984
64124,-1.5850984
64125,-1.5850984
64126,-1.5850984
64127,-1.5850984
64128,-1.5850984
64129,-1.5850984
64130,-1.5850984
64131,-1.7318951
64132,-1.7318951
64133,-1.7318951
64134,-1.7318951
64135,-1.7318951
64136,-1.7318951
64137,-1.7318951
64138,-1.7318951
64139,-1.1502635
64140,-1.1502635
64141,-1.1502635
64142,-1.1502635
64143,-1.1502635
64144,-1.1502635
64145,-1.1502635
64146,-1.1502635
64147,-1.3450829
64148,-1.3450829
64149,-1.3450829
64150,-1.3450829
64151,-1.3450829
64152,-1.3450829
64153,-1.3450829
64154,-1.3450829
64155,-1.8347467
64156,-1.8347467
64157,-1.8347467
64158,-1.8347467
64159,-1.8347467
64160,-1.8347467
64161,-1.8347467
64162,-1.8347467
64163,-0.9112373
64164,-0.9112373
64165,-0.9112373
64166,-0.9112373
64167,-0.9112373
64168,-0.9112373
64169,-0.9112373
64170,-0.9112373
64171,-0.7407865
64172,-0.7407865
64173,-0.7407865
64174,-0.7407865
64175,-0.7407865
64176,-0.7407865
64177,-0.7407865
64178,-0.7407865
64179,-1.3764865
64180,-1.3764865
64181,-1.3764865
64182,-1.3764865
64183,-1.3764865
64184,-1.3764865
64185,-1.3764865
64186,-1.3764865
64187,-1.0524986
64188,-1.0524986
64189,-1.0524986
64190,-1.0524986
64191,-1.0524986
64192,-1.0524986
64193,-1.0524986
64194,-1.0524986
64195,-1.9801562
64196,-1.9801562
64197,-1.9801562
64198,-1.9801562
64199,-1.9801562
64200,-1.9801562
64201,-1.9801562
64202,-1.9801562
64203,-1.7186443
64204,-1.7186443
64205,-1.7186443
64206,-1.7186443
64207,-1.7186443
64208,-1.7186443
64209,-1.7186443
64210,-1.7186443
64211,-2.0123694
64212,-2.0123694
64213,-2.0123694
64214,-2.0123694
64215,-2.0123694
64216,-2.0123694
64217,-2.0123694
64218,-2.0123694
64219,-2.0123694
64220,-2.0123694
64221,-2.0123694
64222,-2.0123694
64223,-2.0123694
64224,-2.0123694
64225,-2.0123694
64226,-2.0123694
64227,-1.7415806
64228,-1.7415806
64229,-1.7415806
64230,-1.7415806
64231,-1.7415806
64232,-1.7415806
64233,-1.7415806
64234,-1.7415806
64235,-1.7408385
64236,-1.7408385
64237,-1.7408385
64238,-1.7408385
64239,-1.7408385
64240,-1.7408385
64241,-1.7408385
64242,-1.7408385
64243,-1.9801562
64244,-1.9801562
64245,-1.9801562
64246,-1.9801562
64247,-1.9801562
64248,-1.9801562
64249,-1.9801562
64250,-1.9801562
64251,-1.6415834
64252,-1.6415834
64253,-1.6415834
64254,-1.6415834
64255,-1.6415834
64256,-1.6415834
64257,-1.6415834
64258,-1.6415834
64259,-1.4990693
64260,-1.4990693
64261,-1.4990693
64262,-1.4990693
64263,-1.4990693
64264,-1.4990693
64265,-1.4990693
64266,-1.4990693
64267,-1.2462454
64268,-1.2462454
64269,-1.2462454
64270,-1.2462454
64271,-1.2462454
64272,-1.2462454
64273,-1.2462454
64274,-1.2462454
64275,-1.1130269
64276,-1.1130269
64277,-1.1130269
64278,-1.1130269
64279,-1.1130269
64280,-1.1130269
64281,-1.1130269
64282,-1.1130269
64283,-1.9174044
64284,-1.9174044
64285,-1.9174044
64286,-1.9174044
64287,-1.9174044
64288,-1.9174044
64289,-1.9174044
64290,-1.9174044
64291,-1.3559982
64292,-1.3559982
64293,-1.3559982
64294,-1.3559982
64295,-1.3559982
64296,-1.3559982
64297,-1.3559982
64298,-1.3559982
64299,-1.6593416
64300,-1.6593416
64301,-1.6593416
64302,-1.6593416
64303,-1.6593416
64304,-1.6593416
64305,-1.6593416
64306,-1.6593416
64307,-1.3559982
64308,-1.3559982
64309,-1.3559982
64310,-1.3559982
64311,-1.3559982
64312,-1.3559982
64313,-1.3559982
64314,-1.3559982
64315,-0.8644235
64316,-0.8644235
64317,-0.8644235
64318,-0.8644235
64319,-0.8644235
64320,-0.8644235
64321,-0.8644235
64322,-0.8644235
64323,-1.3233616
64324,-1.3233616
64325,-1.3233616
64326,-1.3233616
64327,-1.3233616
64328,-1.3233616
64329,-1.3233616
64330,-1.3233616
64331,-1.8110485
64332,-1.8110485
64333,-1.8110485
64334,-1.8110485
64335,-1.8110485
64336,-1.8110485
64337,-1.8110485
64338,-1.8110485
64339,-1.1042378
64340,-1.1042378
64341,-1.1042378
64342,-1.1042378
64343,-1.1042378
64344,-1.1042378
64345,-1.1042378
64346,-1.1042378
64347,-0.58385634
64348,-0.58385634
64349,-0.58385634
64350,-0.58385634
64351,-0.58385634
64352,-0.58385634
64353,-0.58385634
64354,-0.58385634
64355,-0.2384536
64356,-0.2384536
64357,-0.2384536
64358,-0.2384536
64359,-0.2384536
64360,-0.2384536
64361,-0.2384536
64362,-0.2384536
64363,-0.14140731
64364,-0.14140731
64365,-0.14140731
64366,-0.14140731
64367,-0.14140731
64368,-0.14140731
64369,-0.14140731
64370,-0.14140731
64371,-1.1684871
64372,-1.1684871
64373,-1.1684871
64374,-1.1684871
64375,-1.1684871
64376,-1.1684871
64377,-1.1684871
64378,-1.1684871
64379,-2.037962
64380,-2.037962
64381,-2.037962
64382,-2.037962
64383,-2.037962
64384,-2.037962
64385,-2.037962
64386,-2.037962
64387,-1.0895374
64388,-1.0895374
64389,-1.0895374
64390,-1.0895374
64391,-1.0895374
64392,-1.0895374
64393,-1.0895374
64394,-1.0895374
64395,-2.0162916
64396,-2.0162916
64397,-2.0162916
64398,-2.0162916
64399,-2.0162916
64400,-2.0162916
64401,-2.0162916
64402,-2.0162916
64403,-1.6096479
64404,-1.6096479
64405,-1.6096479
64406,-1.6096479
64407,-1.6096479
64408,-1.6096479
64409,-1.6096479
64410,-1.6096479
64411,-1.5050397
64412,-1.5050397
64413,-1.5050397
64414,-1.5050397
64415,-1.5050397
64416,-1.5050397
64417,-1.5050397
64418,-1.5050397
64419,-0.9304639
64420,-0.9304639
64421,-0.9304639
